Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bulgaria,BGR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,67.352380952381,..,..,..,..,62.0429841271429,..,..,..,..,34.8834920633333,..,..,..,..,31.3342857142857,..,..,..,..,31.3747619047619,..,..,..,..,29.532380952381,..,..,..,..,27.212380952381,..,..,..,..,26.9428571428571,..,..,..,..
Bulgaria,BGR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2458.96917202058,..,..,..,..,2526.44708873893,..,..,..,..,2679.54173711628,..,..,..,..,2783.17551844596,..,..,..,..,2874.39391351195,..,..,..,..,2967.80063502454,2989.30809901784,..,..,..
Burkina Faso,BFA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.51648,..,..,..,..,3.008,..,..,..,..,3.7777777776,..,..,..,..,6.05296,..,..,..,..,6.544,..,..,..,..,6.5336,..,..,..,..,6.5336,..,..,..,..
Burkina Faso,BFA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1344.50382968471,..,..,..,..,1171.99747373601,..,..,..,..,1016.83082790285,..,..,..,..,877.06810026839,..,..,..,..,754.318382220004,..,..,..,..,651.271104049364,632.864416241306,..,..,..
Burundi,BDI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99403578528827,..,..,..,..,1.7128001222664,..,..,..,..,2.43156445924453,..,..,..,..,2.83141153081511,..,..,..,..,2.78429423459245,..,..,..,..,2.78429423459245,..,..,..,..,2.78429423459245,..,..,..,..
Burundi,BDI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1769.39202032667,..,..,..,..,1643.21901358134,..,..,..,..,1500.57030911698,..,..,..,..,1279.53589983507,..,..,..,..,1088.03905731442,..,..,..,..,929.157765589641,900.193221153099,..,..,..
Cabo Verde,CPV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.6,..,..,..,..,8.43333333333333,..,..,..,..,8.43333333333333,..,..,..,..,8.43333333333333,..,..,..,..
Cabo Verde,CPV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,843.258045161889,..,..,..,..,742.11872890139,..,..,..,..,677.269726994681,..,..,..,..,631.489899153023,..,..,..,..,593.776063147941,..,..,..,..,558.140595463301,551.709954908617,..,..,..
Cambodia,KHM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.81094527363184,..,..,..,..,1.81094527363184,..,..,..,..,1.81094527363184,..,..,..,..
Cambodia,KHM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12531.3034222534,..,..,..,..,10673.8943335889,..,..,..,..,9542.86121365105,..,..,..,..,8815.81965041261,..,..,..,..,8159.42449901207,..,..,..,..,7533.06810650216,7421.6319943803,..,..,..
Cameroon,CMR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.145054945054945,..,..,..,..,0.146520146520147,..,..,..,..,0.276190476190476,..,..,..,..,0.371868131868132,..,..,..,..,0.398681318681319,..,..,..,..,0.398681318681319,..,..,..,..,0.398681318681319,..,..,..,..
Cameroon,CMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21840.8753822853,..,..,..,..,19031.7589165533,..,..,..,..,16689.4847992723,..,..,..,..,14575.3270252243,..,..,..,..,12706.3815404295,..,..,..,..,11112.888630538,10826.3473319855,..,..,..
Canada,CAN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50100350877193,..,..,..,..,1.5619298245614,..,..,..,..,1.47823700159649,..,..,..,..,1.46398341307719,..,..,..,..,1.4497298245614,..,..,..,..,1.27859649122807,..,..,..,..,1.25368421052632,..,..,..,..
Canada,CAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100453.754897914,..,..,..,..,95298.7679909027,..,..,..,..,90879.8731023605,..,..,..,..,86655.0467823233,..,..,..,..,82098.9161157061,..,..,..,..,77985.5409881605,76891.7723213578,..,..,..
Cayman Islands,CYM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.013758865248227,..,..,..,..,0.0265248226950355,..,..,..,..,0.039290780141844,..,..,..,..,0.0487375886524823,..,..,..,..,0.0514184397163121,..,..,..,..,0.0514184397163121,..,..,..,..,0.0514184397163121,..,..,..,..
Central African Republic,CAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47647.4333240066,..,..,..,..,41563.1028123777,..,..,..,..,37084.486086611,..,..,..,..,33587.3905789513,..,..,..,..,31782.4475685413,..,..,..,..,30678.6976479448,30216.1742251748,..,..,..
Chad,TCD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.20666666666667,..,..,..,..,2.74078632466667,..,..,..,..,4.27490598266667,..,..,..,..,5.7424,..,..,..,..,5.864,..,..,..,..,5.864,..,..,..,..,5.864,..,..,..,..
Chad,TCD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2359.69972663665,..,..,..,..,1999.06870052805,..,..,..,..,1663.11388582568,..,..,..,..,1386.5739523209,..,..,..,..,1173.2730281426,..,..,..,..,998.883847189151,969.134550570636,..,..,..
Channel Islands,CHI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.29211299435028,..,..,..,..,2.90308958837288,..,..,..,..,3.51294188862147,..,..,..,..,3.99638418079096,..,..,..,..,3.99638418079096,..,..,..,..,3.99638418079096,..,..,..,..
Chile,CHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64505.2288594499,..,..,..,..,59852.9969815829,..,..,..,..,56425.4460782179,..,..,..,..,53538.3689526824,..,..,..,..,50861.0195916073,..,..,..,..,47914.4102453461,47252.5044628255,..,..,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,16.3691788126555,..,..,..,..,17.3706363313189,..,..,..,..,18.3765849034234,..,..,..,..,19.1955715809243,..,..,..,..,19.6295769640953,..,..,..,..,20.2168503377177,..,..,..,..,21.2868823320299,..,..,..,..,21.0380376821898,..,..,..,..
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2414.56853167356,..,..,..,..,2286.77105245107,..,..,..,..,2196.89152010602,..,..,..,..,2134.40467289919,..,..,..,..,2077.18259796908,..,..,..,..,2014.6609958665,2005.26098715657,..,..,..
Colombia,COL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.407983682983683,..,..,..,..,0.525145687645688,..,..,..,..,0.591256542946387,..,..,..,..,0.634121477501166,..,..,..,..
Colombia,COL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62313.770431073,..,..,..,..,56860.6510854698,..,..,..,..,52476.5981894766,..,..,..,..,49042.5701397921,..,..,..,..,46553.8021640508,..,..,..,..,43856.2020357292,43192.7987999289,..,..,..
Comoros,COM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.833333333333333,..,..,..,..,0.833333333333333,..,..,..,..,0.833333333333333,..,..,..,..,0.833333333333333,..,..,..,..
Comoros,COM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2749.43074799113,..,..,..,..,2390.65264353123,..,..,..,..,2107.18558629578,..,..,..,..,1870.25430420888,..,..,..,..,1657.76774354848,..,..,..,..,1474.40077612911,1441.74976473495,..,..,..
"Congo, Dem. Rep.",COD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0577,..,..,..,..,0.0693222222222222,..,..,..,..,0.0759555555555556,..,..,..,..,0.0759555555555556,..,..,..,..,0.0759555555555556,..,..,..,..
"Congo, Dem. Rep.",COD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24106.7659736855,..,..,..,..,20535.1969739516,..,..,..,..,18046.3176789548,..,..,..,..,15396.8046532291,..,..,..,..,13039.5571337541,..,..,..,..,11056.6788083333,10705.6075448935,..,..,..
"Congo, Rep.",COG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.018018018018018,..,..,..,..,0.0189189189189189,..,..,..,..,0.0198198198198198,..,..,..,..,0.0207207207207207,..,..,..,..,0.0207207207207207,..,..,..,..,0.0207207207207207,..,..,..,..,0.0207207207207207,..,..,..,..
"Congo, Rep.",COG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89158.5958725996,..,..,..,..,77425.2140440968,..,..,..,..,67061.8685007383,..,..,..,..,57273.7242858392,..,..,..,..,49221.7967419162,..,..,..,..,43438.2680575522,42331.1658632326,..,..,..
Costa Rica,CRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.06991150442478,..,..,..,..,2.82654867256637,..,..,..,..
Costa Rica,CRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34382.8207605297,..,..,..,..,30384.904134283,..,..,..,..,27554.7791447874,..,..,..,..,25654.8456100473,..,..,..,..,24104.080138174,..,..,..,..,22828.4903600134,22602.5179204963,..,..,..
Cote d'Ivoire,CIV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.922696512233212,..,..,..,..,1.51743883394066,..,..,..,..,1.71837584591359,..,..,..,..,1.9065070275898,..,..,..,..,1.90279946785528,..,..,..,..,1.62421192660073,..,..,..,..,1.51223321186882,..,..,..,..
Cote d'Ivoire,CIV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5997.30170876984,..,..,..,..,5078.42521343667,..,..,..,..,4459.26485950504,..,..,..,..,4008.08483212574,..,..,..,..,3566.12641695476,..,..,..,..,3144.35089295807,3065.11243457978,..,..,..
Croatia,HRV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.52122015915119,..,..,..,..,1.72671466472149,..,..,..,..,1.75331564986737,..,..,..,..,1.78488063660477,..,..,..,..
Croatia,HRV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8238.96421643944,..,..,..,..,8313.26699543531,..,..,..,..,8763.01162224947,..,..,..,..,8746.65956793811,..,..,..,..,8834.0921817441,..,..,..,..,9140.43336392416,9222.46787925552,..,..,..
Cuba,CUB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6965682534103,..,..,..,..,13.7619658016789,..,..,..,..,12.949370409234,..,..,..,..,17.432799929958,..,..,..,..,18.2528856243442,..,..,..,..
Cuba,CUB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3550.54288583559,..,..,..,..,3468.69294622205,..,..,..,..,3403.6734434073,..,..,..,..,3388.10794802728,..,..,..,..,3386.30360361386,..,..,..,..,3361.77279123583,3362.10161095869,..,..,..
Curacao,CUW,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,21,..,..,..,..,23.8717948717949,..,..,..,..,26.974358974359,..,..,..,..,27.3076923076923,..,..,..,..,23.2234432179487,..,..,..,..,21.8846153846154,..,..,..,..,21.0384615384615,..,..,..,..,32.7307692307692,..,..,..,..,27.6923076923077,..,..,..,..
Cyprus,CYP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,974.257093203646,..,..,..,..,875.234205264613,..,..,..,..,798.388454268483,..,..,..,..,733.283919449483,..,..,..,..,687.196793248706,..,..,..,..,661.193429932373,655.868909785876,..,..,..
Czech Republic,CZE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.9543726235741,..,..,..,..,14.5102661596958,..,..,..,..,14.9779467680608,..,..,..,..,13.9954372623574,..,..,..,..,12.3954372623574,..,..,..,..
Czech Republic,CZE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1276.18715431028,..,..,..,..,1289.60556491103,..,..,..,..,1276.84427961418,..,..,..,..,1251.09586187238,..,..,..,..,1241.21728953724,1237.07325379159,..,..,..
Denmark,DNK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.2333333333333,..,..,..,..,20.0833333333333,..,..,..,..,23.4166666666667,..,..,..,..,22.305555555,..,..,..,..,19.8226580166667,..,..,..,..,15.2916666666667,..,..,..,..,10.89,..,..,..,..,9.25666666666667,..,..,..,..,12.1416666666667,..,..,..,..,12.3516666666667,..,..,..,..
Denmark,DNK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1160.23413524849,..,..,..,..,1135.29048583053,..,..,..,..,1116.08575333277,..,..,..,..,1098.61175756275,..,..,..,..,1073.04350189893,..,..,..,..,1040.76683700551,1035.61908273147,..,..,..
Djibouti,DJI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.15555556666667,..,..,..,..,4.37777776666667,..,..,..,..,5.6,..,..,..,..,6.33333333333333,..,..,..,..,6.33333333333333,..,..,..,..,6.33333333333333,..,..,..,..,6.33333333333333,..,..,..,..
Djibouti,DJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,487.765241721696,..,..,..,..,453.955330677587,..,..,..,..,401.63493784824,..,..,..,..,372.459838800542,..,..,..,..,345.56798925621,..,..,..,..,317.76296146693,312.850992124424,..,..,..
Dominica,DMA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.3,..,..,..,..,8.3,..,..,..,..,9.15,..,..,..,..,10,..,..,..,..,10,..,..,..,..
Dominica,DMA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2835.02966830482,..,..,..,..,2833.18227249875,..,..,..,..,2863.68847337102,..,..,..,..,2824.9785016347,..,..,..,..,2818.72766835178,..,..,..,..,2798.76858354649,2792.28217379488,..,..,..
Dominican Republic,DOM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.731914893617,..,..,..,..,26.1463829787234,..,..,..,..,33.7223829787234,..,..,..,..,38.6293617021277,..,..,..,..
Dominican Republic,DOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3172.1010607101,..,..,..,..,2906.83039584722,..,..,..,..,2693.41776835094,..,..,..,..,2516.36817186174,..,..,..,..,2366.34767628686,..,..,..,..,2235.3040883902,2211.31786358088,..,..,..
Ecuador,ECU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16683996383363,..,..,..,..,2.24136528028933,..,..,..,..,2.24136528028933,..,..,..,..,2.24136528028933,..,..,..,..
Ecuador,ECU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41283.5559677727,..,..,..,..,37016.4067775572,..,..,..,..,33659.3123576229,..,..,..,..,30944.5194902551,..,..,..,..,28589.7094167799,..,..,..,..,26356.3068841962,25895.0302962191,..,..,..
"Egypt, Arab Rep.",EGY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,4896.66666667,..,..,..,..,5088.33333333,..,..,..,..,5280,..,..,..,..,5469.16666667,..,..,..,..,6209.29428571,..,..,..,..,6931,..,..,..,..,7362.75,..,..,..,..,6370,..,..,..,..,6420,..,..,..,..
"Egypt, Arab Rep.",EGY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.0454123193195,..,..,..,..,15.4101561774639,..,..,..,..,13.988940120118,..,..,..,..,12.7824728368617,..,..,..,..,11.5710955883578,..,..,..,..,10.368862968114,10.1601646320564,..,..,..
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.66346769033909,..,..,..,..,7.25023992322457,..,..,..,..,10.7017274472169,..,..,..,..,13.5508637236084,..,..,..,..,13.5508637236084,..,..,..,..,13.5508637236084,..,..,..,..
El Salvador,SLV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2885.71943947271,..,..,..,..,2720.01683772914,..,..,..,..,2621.54238846845,..,..,..,..,2559.85694190302,..,..,..,..,2505.64212159769,..,..,..,..,2446.72772701984,2434.29886811192,..,..,..
Equatorial Guinea,GNQ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0384615384615385,..,..,..,..,0.0494082838461538,..,..,..,..,0.0603550296153846,..,..,..,..,0.0706153846153846,..,..,..,..,0.0761538461538462,..,..,..,..,0.0761538461538462,..,..,..,..,0.0761538461538462,..,..,..,..
Equatorial Guinea,GNQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58130.565722194,..,..,..,..,48465.9591879342,..,..,..,..,39490.3916839311,..,..,..,..,31642.2575046916,..,..,..,..,25213.5637335857,..,..,..,..,20602.0881008678,19863.0063729692,..,..,..
Eritrea,ERI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.775,..,..,..,..,20.7857142857143,..,..,..,..,20.7857142857143,..,..,..,..,20.7857142857143,..,..,..,..
Eritrea,ERI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1275.51483073748,..,..,..,..,1128.55032964403,..,..,..,..,934.411004797627,..,..,..,..,861.510878518435,..,..,..,..,820.418082810741,810.936742680291,..,..,..
Estonia,EST,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6923682140047,..,..,..,..,10.8090367537372,..,..,..,..,11.1203776553895,..,..,..,..,14.4287962234461,..,..,..,..,12.8324154209284,..,..,..,..,14.036191974823,..,..,..,..
Estonia,EST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8290.44070974717,..,..,..,..,9081.58784035197,..,..,..,..,9214.48511120963,..,..,..,..,9480.26377520885,..,..,..,..,9609.16192242737,..,..,..,..,9647.90830778801,9614.38817630488,..,..,..
Eswatini,SWZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,26.344696969697,..,..,..,..,29.9905303030303,..,..,..,..,33.6363636363636,..,..,..,..,37.282196969697,..,..,..,..,39.8636363636364,..,..,..,..,40.4545454545455,..,..,..,..,40.4545454545455,..,..,..,..,40.4545454545455,..,..,..,..
Eswatini,SWZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3045.0003805145,..,..,..,..,2740.24938853431,..,..,..,..,2590.63808679831,..,..,..,..,2532.00745494338,..,..,..,..,2446.06392649223,..,..,..,..,2347.0673260718,2323.38336079517,..,..,..
Ethiopia,ETH,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55573770491803,..,..,..,..,6.84425484352459,..,..,..,..,7.84508941877049,..,..,..,..,8.64598360655738,..,..,..,..
Ethiopia,ETH,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2009.96934912069,..,..,..,..,1739.32655841878,..,..,..,..,1512.25278649,..,..,..,..,1315.69039958617,..,..,..,..,1146.61733881281,1116.9664363488,..,..,..
Faroe Islands,FRO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
